Unlabel_01,Intensity,Unlabel_02,Intensity,Unlabel_03,Intensity,Glc_Label_01,Intensity,Glc_Label_02,Intensity,Glc_Label_03,Intensity
388.9543,3.1969,550.3049,3.4855,539.446,26792.3184,441.0384,4.4286,0,0,656.8329,5.549
388.9642,6.1384,550.3156,3.9978,539.4584,4.1526,441.0443,3.4837,0,0,656.9285,5.0804
388.9698,2.924,550.3235,4.363,539.4801,4.0845,441.0559,4.4612,0,0,657.0004,5.8217
388.975,6.961,550.3771,4.4766,539.4926,16.1008,441.1274,4.203,0,0,657.1563,5.2972
388.9819,7.6355,550.4413,3.8708,539.4936,111.049,441.129,6.1504,0,0,657.2119,6.528
388.9835,22.3645,550.4642,4.9555,539.495,84.5531,441.1497,4.3258,0,0,657.2143,5.5105
388.993,472.7134,550.4904,4.3808,539.496,4.4578,441.1724,3.9123,0,0,657.2159,5.4615
388.9941,85.5517,550.4922,5.2049,539.5028,102.8093,441.1794,3.7494,0,0,657.2219,4.8182
389.0003,534.9064,550.593,3.8129,539.5038,665.703,441.1908,7.8722,0,0,657.29,5.0385
389.0241,3.3762,550.6306,4.1715,539.5054,12.4932,441.1966,3.8596,0,0,657.2917,57.3392
389.0333,3.5166,550.636,4.1225,539.5275,4.1008,441.2089,3.5915,0,0,657.2943,6.3462
389.0445,5.8733,550.7112,4.0757,539.7626,4.1063,441.2119,4.2231,0,0,657.3014,6.0385
389.0456,6.117,550.7368,3.8842,539.825,4.673,441.2432,4.7018,0,0,657.3059,11.6014
389.0476,3.4386,550.8195,3.8864,539.9407,4.3978,441.2497,30.4712,0,0,657.3501,6.7867
389.1087,40.2904,550.8257,4.6526,539.9866,4.6866,441.2515,3245.8496,0,0,657.3561,5.9126
389.1214,5.3606,550.8388,5.02,540.0046,5.1717,441.2588,392.1554,0,0,657.372,76.549
389.1296,34.076,550.8823,4.1002,540.0389,4.1853,441.2666,5.9348,0,0,657.3735,599.8811
389.1308,128.5283,550.8946,4.1693,540.0524,33.9918,441.268,37.7268,0,0,657.3755,56.5699
389.1317,17.8031,550.8964,3.8552,540.0538,69.6758,441.2769,667.3609,0,0,657.3862,6.1224
389.1524,3.5575,550.9113,4.3007,540.0847,4.7493,441.2848,4093.0276,0,0,657.3904,52.4091
389.1686,3.7193,550.9666,3.8374,540.1405,4.4823,441.3143,14.1604,0,0,657.3919,225.4231
389.2097,3.2827,550.9833,4.0334,540.1418,4.3951,441.3157,149.2281,0,0,657.393,182.035
389.2273,223.4366,550.9929,3.8686,540.2131,4.2752,441.3173,4.985,0,0,657.4114,5.6678
389.2403,1.3333,551.0097,4.2049,540.2151,5.9264,441.3562,3.807,0,0,657.4342,38.6364
389.2457,154818.8281,551.0721,4.2494,540.221,4.6512,441.3934,4.3985,0,0,657.4355,139.9021
389.2468,1809.7192,551.1215,3.784,540.2577,4.6512,441.4255,3.7494,0,0,657.4371,772.6748
389.2551,3.9123,551.2551,4.902,540.259,4.4632,441.4833,4.3033,0,0,657.4386,43.7797
389.2696,7.3879,551.3152,7.9087,540.2714,8.8229,441.5384,8.1454,0,0,657.4779,5.1294
389.2837,3.0175,551.3496,5.1448,540.2731,4.6485,441.5961,4.1303,0,0,657.4891,14.5315
389.2901,11.4347,551.3947,4.0824,540.3159,4.5313,441.6298,4.0927,0,0,657.5072,6.4476
389.3361,4.3099,551.4131,4.1626,540.3281,8.0681,441.6504,4.3258,0,0,657.5095,33936.6719
389.443,3.6589,551.4527,4.1826,540.3319,5.2725,441.6992,4.0627,0,0,657.5245,2.5035
389.4769,2.8402,551.4606,4.2004,540.3829,5.2289,441.7033,4.594,0,0,657.5283,5.5839
389.5376,3.7817,551.5008,4.9421,540.432,4.0054,441.7435,3.4236,0,0,657.6056,11.1783
389.7264,53.3938,551.5025,10.2539,540.4495,9871.0547,441.7763,3.5865,0,0,657.6214,5.0979
389.7278,8.269,551.5037,25.5702,540.4688,6.0899,441.7841,3.7569,0,0,657.6934,5.993
389.7429,3.0468,551.5049,17.6392,540.5043,5.4414,441.8445,3.7168,0,0,657.7095,6.4231
389.8505,3.3801,551.5147,3.5234,540.5065,31.3978,441.8478,4.5238,0,0,657.7418,5.542
389.8975,7.1326,551.5383,5.0423,540.5077,58.2507,441.852,3.797,0,0,657.7834,5.2657
389.9162,2.9922,551.5879,4.4254,540.5737,4.1553,441.9348,3.8045,0,0,657.7916,6.2063
389.9192,2.8538,551.6648,4.7127,540.6273,4.1226,441.948,5.3684,0,0,657.8799,5.2238
389.9263,2.8577,551.9828,3.7372,540.6867,3.7984,441.9558,4.3358,0,0,657.9516,5.2587
389.9766,6.7602,552.0956,3.7617,540.6885,4.9237,442,3.9173,0,0,657.9697,5.5385
389.9777,58.7154,552.2703,15.608,540.7119,4.4877,442.0076,34.3434,0,0,658.0796,6.7483
389.9788,10.4035,552.2723,2294.2852,540.8171,5.8338,442.0088,129.2406,0,0,658.1797,12.1014
389.9865,3.0429,552.2733,585.7928,540.8253,4.1444,442.0395,3.4762,0,0,658.2144,5.9825
389.9969,15.655,552.2745,15.539,540.857,4.6921,442.0413,7.5865,0,0,658.2635,5.5559
390.0028,3.7485,552.309,3.8753,540.8673,4.0926,442.0537,4.4336,0,0,658.2955,6.4266
390.0038,4.1014,552.3198,4.412,540.9296,4.5068,442.0547,4.1228,0,0,658.3242,7.2133
390.066,3.1813,552.3232,4.539,540.9343,3.9973,442.0769,3.8471,0,0,658.3745,6.3741
390.1144,3.9025,552.3348,4.9911,540.9532,10.2534,442.1078,4.1679,0,0,658.3756,26.9091
390.1965,3.4503,552.5079,5.1136,540.9553,4.7466,442.1647,5.1153,0,0,658.377,79.1888
390.2037,3.425,552.602,3.8218,540.9581,4.1771,442.1729,3.2882,0,0,658.378,55.5874
390.2111,3.5322,552.6835,4.0379,541.1342,10.6649,442.1882,4.0777,0,0,658.3793,8.951
390.2291,4.8791,552.7032,3.6347,541.145,5.1717,442.2036,7.9298,0,0,658.3942,5.8322
390.2309,10.5029,552.8312,3.7751,541.2017,4.1662,442.2523,18.9198,0,0,658.3957,25.1154
390.2401,12.7251,552.8589,3.833,541.2058,4.9837,442.2538,78.4536,0,0,658.3973,6.451
390.2491,33773.9961,552.979,3.9131,541.2073,9.4223,442.2551,92.3835,0,0,658.3997,6.2098
390.2515,3.0058,552.9874,5.0824,541.2084,6.1608,442.2618,30.0175,0,0,658.4385,6.2587
390.2607,3.2943,553.0919,4.441,541.2642,19.3978,442.263,4.0075,0,0,658.4401,124.507
390.2675,63.5146,553.1399,4.49,541.3864,4.1144,442.2721,8.1754,0,0,658.4422,22.5804
390.2686,3.653,553.1779,4.3719,541.4617,632304.6875,442.2802,28.9875,0,0,658.4784,6.0804
390.2725,3.0195,553.2429,4.7461,541.4728,3.2262,442.2883,470.4687,0,0,658.5128,16074.958
390.3932,2.9279,553.2551,3.8062,541.8303,5.267,442.3166,96.1554,0,0,658.514,89.6504
390.3949,2.7778,553.275,91.706,541.8572,4.0463,442.319,7.6642,0,0,658.6181,5.7413
390.4076,4.0741,553.2763,121.7817,541.9033,5.3733,442.337,4.9073,0,0,658.6968,6.1713
390.5112,3.9454,553.2775,26.3318,541.9514,9.3842,442.3514,3.9273,0,0,658.704,6.1049
390.5145,3.6257,553.4294,3.7773,541.9755,4.1635,442.3844,3.7669,0,0,658.7326,5.3671
390.5165,7.2359,553.4443,4.7728,541.9781,4.6049,442.4347,4.0276,0,0,658.7446,6.6329
390.6995,8098.5205,553.4457,27.637,541.9859,4.3243,442.4839,3.6992,0,0,658.7465,5.7867
390.728,3.577,553.4471,4.2873,542.098,4.1308,442.4861,3.5589,0,0,658.7906,6.6119
390.7823,3.1442,553.4483,5.1737,542.1503,4.3924,442.5752,4.0852,0,0,658.799,5.4161
390.7914,2.8285,553.4543,4.2249,542.2057,4.0082,442.7576,3.6291,0,0,658.8127,5.1853
390.8085,3.8382,553.4651,3.412,542.2123,6.3488,442.8373,3.4035,0,0,659.0152,5.6958
390.8252,3.6062,553.5765,3.7973,542.2162,4.9973,442.8673,4.6115,0,0,659.1617,4.958
390.8293,6.6706,553.737,4.3987,542.2823,4.5804,442.8814,3.5464,0,0,659.181,6.9441
390.8557,13.6394,553.797,4.0356,542.3373,4.4578,442.8983,3.8622,0,0,659.1932,6.9196
390.8619,2.7096,553.9483,3.706,542.348,3.594,442.8999,4.3459,0,0,659.2138,5.6469
390.8862,3.2904,553.9715,3.7216,542.4507,19.951,442.9059,14.6441,0,0,659.2755,8.2727
390.8913,3.6725,554.0087,3.8018,542.4651,232830.7188,442.9608,8.6015,0,0,659.277,692.3881
390.8933,9.9162,554.0616,10.5301,542.4777,11.97,442.9753,4.0125,0,0,659.2783,327.2238
390.8991,3.0994,554.0659,3.8129,542.4799,35.03,442.9785,3.8722,0,0,659.2792,84.3916
390.9351,53.4737,554.171,4.1047,542.487,4.0763,442.9932,3.5038,0,0,659.2881,5.5699
390.9361,159.961,554.2252,3.5635,542.4949,4.1117,443.0113,4.2381,0,0,659.3041,11.1993
390.9372,38.6706,554.287,28.0735,542.549,4.6294,443.0139,4.2556,0,0,659.3524,5.2378
390.9612,4.1053,554.2882,79.7817,542.6217,4.3706,443.0271,4.8296,0,0,659.3892,7.6364
390.9811,3.1988,554.2894,17.98,542.6627,4.782,443.0462,4.5564,0,0,659.3928,5.9406
390.99,1283.1754,554.301,4.4566,542.6687,4.139,443.0478,33.1905,0,0,659.3947,5.5035
390.991,462.538,554.3026,3.9733,542.6822,4.4796,443.0904,47.8697,0,0,659.3964,11.5944
390.9972,38.54,554.3134,4.2606,542.7598,4.2425,443.097,3.6441,0,0,659.4086,5.8951
390.9986,8.3665,554.3579,3.9911,542.7749,5.1144,443.1089,8.1203,0,0,659.4388,5.1888
391.0165,2.8402,554.3689,3.5612,542.7944,4.1253,443.1744,4.3158,0,0,659.4507,5.8462
391.0175,3.3002,554.3876,4.1849,542.8081,4.7493,443.176,47.8822,0,0,659.4527,5.1084
391.0397,3.1657,554.465,3.686,542.8305,3.9482,443.1774,26.0902,0,0,659.4624,6.3706
391.0612,4.0351,554.7217,3.9154,542.8392,4.3733,443.2264,3.9574,0,0,659.4648,5.514
391.0889,3.3509,554.79,3.7996,542.8829,8.7929,443.2279,8.4687,0,0,659.5125,54.9336
391.1058,15.3879,554.8069,3.5835,542.9727,4.376,443.2569,4.8847,0,0,659.5137,82.493
391.1192,4.2008,554.9014,4.8575,542.9743,4.4714,443.2616,4.1003,0,0,659.5151,32.2762
391.1433,3.6823,555.0056,3.9243,543.0477,4.1689,443.263,3.8847,0,0,659.5164,4.6469
391.1544,4.0741,555.0661,3.4722,543.1105,4.545,443.2659,3.8296,0,0,659.5256,14200.8428
391.1559,3.8596,555.1139,3.9265,543.1454,3.9918,443.2739,40.1729,0,0,659.5267,2520.3391
391.1622,3.8655,555.1901,3.98,543.1608,7.6594,443.2868,9.6366,0,0,659.528,33.2692
391.1652,4.1365,555.1931,4.0045,543.1621,18.4959,443.2916,1.2807,0,0,659.5414,5.2378
391.1676,3.9201,555.199,3.9889,543.1635,4.0845,443.2944,1.5514,0,0,659.6694,6.2028
391.1817,3.3977,555.272,26427.916,543.2084,10.0545,443.3005,126420.8906,0,0,659.7361,6.3042
391.1968,5.0058,555.2831,3.8753,543.2176,5.0218,443.3224,3.9624,0,0,659.7399,6.5874
391.1982,3.3548,555.2847,3.8953,543.2264,12.8828,443.3379,3.7118,0,0,659.7416,5.535
391.2124,8.2768,555.317,4.8864,543.228,69.6676,443.451,3.807,0,0,659.8304,6.3147
391.2135,3.3587,555.3206,3.9933,543.2293,14.2888,443.472,3.8822,0,0,659.8461,6.1224
391.2203,3.575,555.3578,4.8129,543.2729,3.9809,443.6238,4.3734,0,0,659.8525,5.9301
391.2228,3.3489,555.3899,3.8174,543.2803,9.7166,443.6735,3.3333,0,0,659.8645,5.3497
391.2238,2.7817,555.3946,3.9354,543.3313,4.2153,443.6833,3.8321,0,0,660.0055,5.8042
391.2322,6.4483,555.4384,4.0512,543.3362,4.188,443.7864,3.9674,0,0,660.2209,13.1538
391.2429,46741.4414,555.4409,55.0045,543.3509,4.4441,443.8199,3.2882,0,0,660.2232,15.3846
391.2477,0.5926,555.4427,12.3853,543.4247,3.8583,443.8407,4.1479,0,0,660.2795,14.9021
391.2495,15.8304,555.4603,57.8753,543.4592,3.2343,443.8888,4.0401,0,0,660.2806,102.5559
391.2515,49.3021,555.4617,254.4922,543.4683,20968.9219,443.9018,7.0602,0,0,660.2821,33.9476
391.2527,21.9883,555.463,256.1693,543.4772,377145.8125,443.9628,4.1579,0,0,660.2845,5.7657
391.254,71.8031,555.4753,4.1225,543.4901,1.8883,443.9643,10.3058,0,0,660.3168,5.3217
391.2553,1.9454,555.4769,50.686,543.4922,6.1962,443.9708,3.9599,0,0,660.3529,6.1538
391.2614,175053.75,555.478,17.7773,543.7684,4.3188,443.9718,3.7494,0,0,660.5157,5.9965
391.2624,1523.2904,555.4791,11.5345,543.7889,5.4768,443.985,3.9398,0,0,660.517,34.6958
391.2691,1.5867,555.6713,4.0379,543.8183,10.1063,444.0094,4.1479,0,0,660.519,10.6608
391.2708,46.1404,555.6773,3.8775,543.8259,9.3542,444.0319,693.5088,0,0,660.527,23.514
391.2846,282.9941,555.7101,4.4677,543.8425,4.2888,444.0471,3.9098,0,0,660.5289,7313.0034
391.2953,3.3762,556.0378,4.0379,543.8483,4.4741,444.0492,3.8997,0,0,660.531,76.6504
391.2985,7.2183,556.1154,4.167,544.0468,4.9673,444.0505,5.0125,0,0,660.6287,5.6678
391.3208,6.8733,556.1439,4.1314,544.077,5.0763,444.0516,4.4236,0,0,660.631,6.0559
391.322,3.2768,556.1492,4.7506,544.191,4.7684,444.0736,5.5113,0,0,660.7818,5.5315
391.3367,2.9649,556.2651,3.4967,544.2333,9.4305,444.0817,3.5038,0,0,660.8089,6.9965
391.5703,12.6589,556.2664,4.6615,544.2662,182.455,444.0932,8.3233,0,0,660.8121,6.0734
391.5912,3.0156,556.2723,7.8842,544.2673,567.1498,444.0944,14.4812,0,0,660.8423,5.535
391.703,10.9045,556.2743,543.9622,544.2686,52.1935,444.0993,3.9474,0,0,660.9049,6.0559
391.8313,7.1754,556.2753,5753.5503,544.358,4.7057,444.1723,14.6617,0,0,661.0856,5.7902
391.8374,3.4659,556.2765,350.1826,544.3777,4.7738,444.1794,8.2807,0,0,661.1959,31.5769
391.851,3.1969,556.2777,23.8686,544.4307,4.4959,444.1992,3.5063,0,0,661.1971,45.2273
391.8623,3.4113,556.2969,4.8151,544.4692,6.3134,444.2068,3.9749,0,0,661.1986,26.0455
391.8676,3.7232,556.3004,9.1537,544.4714,274.1144,444.2161,4.1078,0,0,661.2739,50.3462
391.9308,7.2066,556.3022,24.02,544.4807,142014.3906,444.2171,4.4461,0,0,661.2751,20.035
391.9368,2.6569,556.3033,29.3563,544.4932,4.3815,444.2582,3.2231,0,0,661.2762,9.7622
391.9744,30.4425,556.3045,36.1604,544.4958,10.0872,444.2603,3.9674,0,0,661.3032,8.7063
391.9761,3.6842,556.3688,3.9577,544.5421,4.2098,444.2774,5.6416,0,0,661.3054,5.1329
391.9791,3.8129,556.3967,3.9822,544.5571,5.1172,444.2876,4.0401,0,0,661.348,5.4476
391.9803,12.883,556.4296,3.9621,544.5707,3.8174,444.2932,7.8972,0,0,661.4092,166.8636
391.9935,24.2203,556.4433,4.0223,544.6808,4.2561,444.2953,12.6416,0,0,661.4109,453.3007
392.0011,3.5809,556.4445,9.8352,544.7245,4.346,444.3039,40114.7813,0,0,661.5186,8.0944
392.0873,14.2086,556.4528,3.4254,544.7336,4.7847,444.3313,4.4236,0,0,661.5212,6.6434
392.0887,25.616,556.4635,12.6192,544.7998,4.5967,444.3328,8.1454,0,0,661.5296,26.7902
392.1023,3.232,556.466,16.4454,544.8903,4.5586,444.3645,3.7619,0,0,661.531,19.4266
392.1187,3.8363,556.481,4.5924,544.9069,3.9101,444.4433,4.0025,0,0,661.534,5.6748
392.1697,3.4776,556.4891,4.2717,544.952,4.1117,444.4668,3.9023,0,0,661.5401,947.1189
392.1717,52.2632,556.5237,5.3697,544.9897,3.9564,444.71,5.3759,0,0,661.5413,5366.2974
392.181,16.5478,556.5395,4.4944,545.0062,9.2534,444.8638,3.8296,0,0,661.5427,293.486
392.1826,25.6257,556.6037,7.8151,545.064,5.2534,444.8937,3.9248,0,0,661.8459,5.6503
392.1916,3.4074,556.7189,3.9443,545.1424,4.545,444.8958,3.5789,0,0,661.8564,5.6993
392.1943,3.2437,556.7251,4.1292,545.1769,3.7084,444.8971,21.2055,0,0,661.963,5.5035
392.21,8.1735,556.7707,3.6548,545.1858,3.6839,444.9023,3.8246,0,0,662.0118,5.1958
392.2401,3.7602,556.8391,4.2784,545.2238,22.6866,444.9113,4.4185,0,0,662.0992,26.0245
392.2462,9641.5635,556.9011,4.245,545.2253,24.624,444.9149,4.4035,0,0,662.1011,211.3706
392.2478,16.4815,556.9028,3.8731,545.2328,4.2997,444.957,3.9298,0,0,662.1024,149.0559
392.2531,3.7018,556.9215,3.8307,545.2441,11.3324,444.9726,7.6591,0,0,662.1048,6.2867
392.2551,3.6374,556.9775,4.1448,545.2691,8.6294,444.9902,3.6942,0,0,662.1569,5.7343
392.2576,2.7836,557.0085,3.9777,545.2708,48.7929,445.0136,4.6892,0,0,662.331,6.2692
392.2647,37881.7227,557.1816,4.1069,545.272,9.2234,445.036,4.3559,0,0,662.3467,5.5455
392.2659,310.7076,557.2773,72.4165,545.2961,3.9646,445.0437,14.391,0,0,662.357,5.9336
392.2696,0.6257,557.2787,65.8151,545.3141,3.9837,445.0449,52.9123,0,0,662.4139,31.7168
392.2728,3.0643,557.2802,4.1136,545.3158,4.6594,445.0459,12.2556,0,0,662.4155,11.8916
392.2784,3.3879,557.2877,384.8797,545.4318,4.7112,445.0524,275.6216,0,0,662.4645,7.7622
392.2869,6.5848,557.289,73.2584,545.4708,4.3379,445.0857,7.1629,0,0,662.533,25.1049
392.2895,4.6998,557.2909,3.9443,545.484,21413.2129,445.1818,4.6366,0,0,662.535,7.1713
392.2963,3.6667,557.3065,4.5412,545.4929,32337.8496,445.183,4.3033,0,0,662.5439,1062.9091
392.3017,8.5166,557.4048,4.1359,545.5363,4.9728,445.1926,3360.4736,0,0,662.545,1167.3042
392.3164,32.0526,557.4559,1843.2896,545.7734,4.4823,445.1946,5.7268,0,0,662.8118,5.7343
392.3233,3.154,557.457,2048.1626,545.7791,4.5695,445.2085,4.0125,0,0,662.8263,6.6993
392.3672,4.232,557.4749,4.4855,545.7991,4.654,445.2103,47.9925,0,0,662.8322,6.2902
392.489,3.191,557.4771,757.706,545.8505,4.5014,445.2118,4.1328,0,0,662.8636,7.4161
392.5029,2.9786,557.4783,656.8775,545.8785,5.9183,445.2186,3.9925,0,0,662.8765,5.2552
392.5647,765.848,557.4796,84.2695,545.9016,4.7003,445.2791,44.213,0,0,663.0388,6.7832
392.5815,2.8558,557.4809,4.7595,545.9065,3.8556,445.2802,221.3083,0,0,663.1039,9.1399
392.6135,3.8596,557.4913,113.2539,545.9808,4.6158,445.2954,16.005,0,0,663.1057,5.6189
392.6199,3.345,557.4929,2260.6079,545.9941,5.3079,445.2964,9.5338,0,0,663.145,7
392.6375,2.9142,557.4943,197.5724,545.999,4.2916,445.3072,11548.3857,0,0,663.1645,5.2727
392.6975,17347.2363,557.6113,19.686,546.0668,3.6594,445.3087,17.4637,0,0,663.1914,7.5455
392.6985,841.6979,557.642,4.167,546.0683,9.7493,445.3161,59666.7266,0,0,663.1926,12.2622
392.7215,3.3353,557.6616,4.8107,546.07,5.2044,445.3173,5.8897,0,0,663.1947,12.2867
392.7848,10.8343,557.6884,4.5969,546.1923,4.1063,445.3253,3.2331,0,0,663.1963,6.0385
392.8643,8.1345,557.9086,4.4454,546.2454,4.4196,445.3275,2.2607,0,0,663.2737,5.4371
392.8876,3.2203,557.9825,5.2806,546.2725,4.0245,445.3336,3.8922,0,0,663.3907,48.1538
392.9064,7.1813,558.0637,4.1136,546.2825,12.5858,445.4222,4.2682,0,0,663.427,13.7657
392.9081,4.8129,558.1204,4.4944,546.3101,4.3243,445.4694,4.0075,0,0,663.5208,5.4301
392.933,1224.8285,558.1356,4.1938,546.3347,4.2452,445.4875,3.3258,0,0,663.5397,8.0315
392.9774,2.9181,558.2214,5.3096,546.4302,4.6213,445.4893,5.2281,0,0,663.5512,6.1294
392.9872,1094.9103,558.2808,4.1782,546.4437,4.5804,445.5192,4.5363,0,0,663.5542,10.0944
392.9966,3.6959,558.2823,8.5657,546.4706,4.5777,445.5229,4.0727,0,0,663.5563,1971.2168
392.9977,3.4561,558.2906,12.6192,546.4747,5.6376,445.5564,4.3333,0,0,663.5574,1270
393.0068,3.3158,558.2921,27.5457,546.4869,1468.1663,445.6834,4.2256,0,0,663.8081,5.8636
393.0642,5.4035,558.3311,3.657,546.4882,4.7466,445.7066,4.2857,0,0,663.8248,5.1189
393.0658,66.6745,558.3329,4.0958,546.49,9.9019,445.7455,4.2757,0,0,663.9464,5.6958
393.0675,8.0897,558.3393,4.8018,546.4964,13526.4932,445.7703,3.6742,0,0,663.9564,6.4336
393.0752,3.3275,558.4062,4.0379,546.5687,5.3161,445.8016,3.7469,0,0,663.9948,6.0559
393.1039,10.2788,558.4285,3.931,546.5706,4.5068,445.8661,4.0251,0,0,664.1105,5.6399
393.1454,12.2125,558.4567,10.1826,546.7796,4.5477,445.8838,8.5639,0,0,664.2383,5.7098
393.1468,7025.1362,558.4583,91.1782,546.8257,4.1199,445.8862,13.6065,0,0,664.2516,9.0175
393.1479,610.3041,558.4595,236.7238,546.8271,4.0926,445.8879,3.4236,0,0,664.2531,117.2343
393.2274,3.462,558.4606,219.4454,546.836,4.0545,445.9132,3.2857,0,0,664.2545,286.465
393.2285,3.4659,558.4625,22.2851,546.8861,4.1608,445.9733,4.1404,0,0,664.2557,61.5455
393.2494,191.4971,558.4785,4.4989,546.907,4.6839,445.9904,4.4211,0,0,664.2955,5.4441
393.2513,38.6784,558.4796,21.7996,546.9195,4,445.9983,4.5363,0,0,664.3218,5.2937
393.2585,51610.1836,558.481,93.0089,546.9435,4.2752,446.0124,3.6391,0,0,664.3829,6.0594
393.2595,300.7875,558.4828,44.2316,547.0059,4.861,446.0483,3.7569,0,0,664.3846,6.5315
393.2647,1410.9376,558.4846,8.608,547.0649,4.1199,446.0564,19.5188,0,0,664.4249,5.8706
393.2672,76.9396,558.4935,8.7194,547.0704,10.3379,446.0992,5.584,0,0,664.5574,11.6294
393.2686,524.1618,558.4956,62.9265,547.0741,4.1117,446.1768,3.5263,0,0,664.5587,117.9545
393.2754,20.2398,558.4967,130.3831,547.0774,4.5559,446.1877,3.9875,0,0,664.5599,527.6713
393.277,5619.1519,558.498,77.7171,547.0909,4.4223,446.1954,89.594,0,0,664.5611,248.6958
393.2782,22.9064,558.4998,4.0245,547.1515,9.5313,446.1971,7.6165,0,0,664.5628,14.0594
393.2964,164.1267,558.5027,4.6615,547.1799,9.4305,446.2133,4.8396,0,0,664.8435,6.2867
393.2975,13.3587,558.6165,5.7372,547.1931,9.673,446.2167,4.7368,0,0,665.23,6.5629
393.2985,5.2437,558.6236,3.4967,547.1953,4.9346,446.218,4.1579,0,0,665.2548,6.3951
393.3191,3.5361,558.663,4.0891,547.2411,4.4278,446.2303,3.8822,0,0,665.2562,34.1469
393.357,2.9981,558.8929,4.2071,547.2651,4.3488,446.2831,8.4787,0,0,665.2586,12.7867
393.3725,8.8148,558.9819,4.2784,547.2791,4.594,446.3107,15598.085,0,0,665.2602,5.8951
393.4939,2.9669,559.0228,9.4343,547.2853,4.6022,446.3195,18269.543,0,0,665.2886,5.9266
393.5299,3.7875,559.0399,4.3029,547.3006,50.9782,446.3612,4.5063,0,0,665.3318,5.7797
393.5345,3.3918,559.0824,4.4187,547.3018,67.2098,446.4192,3.5213,0,0,665.348,6.5629
393.54,15.076,559.1028,4.3363,547.3032,9.7575,446.4957,3.3409,0,0,665.3602,5.0524
393.5414,13.2456,559.1827,3.7506,547.3491,4.6512,446.6208,3.5789,0,0,665.403,5.3217
393.6547,3.5263,559.2252,4.7171,547.4017,4.2916,446.8032,3.9373,0,0,665.4045,32.028
393.6735,4.3548,559.261,14.4699,547.473,12.2997,446.8075,4.8421,0,0,665.4064,13.2168
393.693,2.9376,559.3006,4.216,547.4886,8.3079,446.8109,3.8271,0,0,665.4784,4.9441
393.6947,7.5146,559.3033,24.3252,547.4898,5.3569,446.8455,3.8972,0,0,665.4829,5.9406
393.7004,18.9064,559.3214,3.804,547.4908,5.7684,446.8557,3.6391,0,0,665.5129,6.5
393.7016,45.5205,559.451,3.7327,547.4991,460.0027,446.8627,3.4386,0,0,665.5173,6.3846
393.7601,3.8148,559.4574,4.314,547.5002,768.5586,446.8748,3.995,0,0,665.5703,19.5804
393.8287,3.8187,559.4597,3.5234,547.6132,4.1717,446.8926,19.7794,0,0,665.5718,402.7902
393.8465,3.0819,559.4724,23921.3477,547.669,4.3515,446.8941,10.9173,0,0,665.5729,237.2413
393.8509,3.8109,559.4839,22.029,547.7103,5.0082,446.9043,3.8221,0,0,665.5743,6.2063
393.8629,3.8226,559.5085,278.3163,547.7133,4.0954,446.9464,3.7494,0,0,665.7084,5.4476
393.8651,2.885,559.5106,20.3007,547.8565,4.0245,446.9988,4.1353,0,0,665.7832,5.9301
393.8954,2.8441,559.583,4.1359,547.8942,3.8311,447.0421,26.8371,0,0,665.8976,5.0839
393.9104,3.8519,559.5889,3.8129,547.9124,4.4687,447.0542,3.411,0,0,666.0163,6.2692
393.928,3.6706,559.598,16.1425,547.9243,5.0082,447.0894,1002.3058,0,0,666.2484,10.8287
393.9363,6.9708,559.5991,80.0245,547.9578,4.9237,447.0909,17.4612,0,0,666.2623,5.3147
393.9401,3.4094,559.6235,3.8797,548.1025,4.2343,447.1581,3.6441,0,0,666.2642,5.4755
393.9426,3.7212,559.6613,3.6837,548.1902,4.5995,447.1726,4.0301,0,0,666.3563,5.1923
393.9522,2.9649,559.7007,4.2361,548.1977,5.3651,447.1818,15.4185,0,0,666.4088,14.8846
393.9705,3.7485,559.7963,3.755,548.2669,4.1172,447.1884,4.0727,0,0,666.4713,7.007
393.9897,17.1637,560.0054,4.2494,548.2851,4.376,447.1896,8.4937,0,0,666.574,14.6294
393.9907,7.7505,560.1389,4.3252,548.2943,4.8529,447.2016,20326.2461,0,0,666.5759,99.4825
394.0006,7.4639,560.2616,3.8285,548.3061,5.1226,447.233,1276.3182,0,0,666.5781,6.7448
394.042,3.1871,560.2628,8.1002,548.3168,4.5995,447.2356,4.4085,0,0,666.6925,5.6783
394.1111,268.8206,560.265,6.1737,548.3199,4.654,447.2582,4.2907,0,0,666.7031,5.8427
394.1125,3.8441,560.3447,8.2517,548.3456,4.485,447.2738,107.8647,0,0,666.7932,5.9965
394.1347,2.922,560.3792,3.686,548.3811,4.3297,447.2749,123.4211,0,0,666.9094,5.9406
394.1498,859.768,560.3856,3.7305,548.3915,4.485,447.2949,48.7143,0,0,666.9747,5.9825
394.1922,2.7544,560.4249,3.9822,548.3933,4.109,447.296,151.7845,0,0,667.0707,5.3112
394.2311,3.5263,560.4263,3.6949,548.4084,4.4905,447.304,4.0476,0,0,667.1642,6.1329
394.2504,4.2651,560.4453,4.412,548.5015,4.2888,447.3067,4.6341,0,0,667.2422,5.5035
394.2547,6.3411,560.4653,3.804,548.5031,13.6975,447.3126,60.7619,0,0,667.2892,12.6678
394.2614,10599.9102,560.4743,208.9465,548.6946,4.2997,447.314,2341.4111,0,0,667.3197,5.5315
394.2661,0.6784,560.4758,8102.1001,548.8062,8.861,447.3156,18.9173,0,0,667.3542,15.4476
